tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,inbound_flag,brand_hint,normalized_text,text_length,word_count
943129,134341,True,Mon Oct 23 15:08:34 +0000 2017,@O2 Didn't get my call Bk. An to top it off this is the third person I've spoke 2 2day. Awful just awful. Almost 2 yrs now. Yet I'm stil payin🙄😤,943133,943127.0,True,O2,@o2 didn't get my call bk. an to top it off this is the third person i've spoke 2 2day. awful just awful. almost 2 yrs now. yet i'm stil payin🙄😤,144,31
943352,343654,True,Sat Oct 21 02:40:13 +0000 2017,Hey !! @BofA_Help please help my friend @173453 !! He is abroad &amp; needs access to his $ ASAP! Ow!!! Pls stop hurting him! :-(,943351,,True,BofA_Help,hey !! @bofa_help please help my friend @173453 !! he is abroad &amp; needs access to his $ asap! ow!!! pls stop hurting him! :-(,129,25
944566,343972,True,Sat Oct 21 16:50:15 +0000 2017,Everyone in the carriage making calls because @GWRHelp haven’t organised a trainguard so we’re all missing connections! This is the West!,944565,,True,GWRHelp,everyone in the carriage making calls because @gwrhelp haven’t organised a trainguard so we’re all missing connections! this is the west!,137,21
945000,344075,True,Sat Oct 21 16:17:58 +0000 2017,"@Uber_Support Tried using riders portal multiple times, it always gave error cannot charge to card, paytm etc .. seems some bug there ..","944999,945001",945002.0,True,Uber_Support,"@uber_support tried using riders portal multiple times, it always gave error cannot charge to card, paytm etc .. seems some bug there ..",136,23
945007,344077,True,Sat Oct 21 16:10:00 +0000 2017,@Delta lead flight attendant on Mexico City flight DL365 is a rockstar!,945006,,True,Delta,@delta lead flight attendant on mexico city flight dl365 is a rockstar!,71,12
945083,343234,True,Sat Oct 21 16:11:39 +0000 2017,@AmericanAir All this could have been avoided by holding a plane at lax for like 20 mins too btw but screw the 6 people coming in delayed from Las Vegas,,945072.0,True,unknown,@americanair all this could have been avoided by holding a plane at lax for like 20 mins too btw but screw the 6 people coming in delayed from las vegas,152,30
945533,344206,True,Sat Oct 14 00:42:55 +0000 2017,@AppleSupport This the iOS version I am running! https://t.co/vQdF8vrQVq,,945532.0,True,unknown,@applesupport this the ios version i am running! https://t.co/vqdf8vrqvq,72,9
945573,294950,True,Sat Oct 21 12:38:11 +0000 2017,"Getting soup (at @Walmart Supercenter in Alma, MI) https://t.co/VD4RufKKjL https://t.co/CoVGmkrIAl",945572,,True,Walmart,"getting soup (at @walmart supercenter in alma, mi) https://t.co/vd4rufkkjl https://t.co/covgmkrial",98,10
946564,344463,True,Wed Oct 11 06:42:11 +0000 2017,@Ask_Spectrum How do the rates and the internet suck? You at least gotta pick one @Ask_Spectrum,946563,946565.0,True,Ask_Spectrum,@ask_spectrum how do the rates and the internet suck? you at least gotta pick one @ask_spectrum,95,16
94718,136572,True,Thu Nov 23 14:54:07 +0000 2017,@LondonMidland @136573 Nothing to do with signals - you constantly sign off routes that haven’t the capacity to deal with normal passenger flows.,94715,94721.0,True,LondonMidland,@londonmidland @136573 nothing to do with signals - you constantly sign off routes that haven’t the capacity to deal with normal passenger flows.,145,23
947257,316802,True,Sat Nov 25 16:30:39 +0000 2017,@AmazonHelp Jesus Christ can I get the past 15 minutes of my life back!? Your customer service sucks!,947256,,True,AmazonHelp,@amazonhelp jesus christ can i get the past 15 minutes of my life back!? your customer service sucks!,101,18
948099,344844,True,Sat Oct 21 19:32:39 +0000 2017,"@TMobileHelp it's just bad. I don't know what you guys are going for, but this is asinine",948098,948100.0,True,TMobileHelp,"@tmobilehelp it's just bad. i don't know what you guys are going for, but this is asinine",89,17
948106,344845,True,Sat Oct 21 19:25:52 +0000 2017,"@TMobileHelp Hi looking for Barb Pelotte. This is Ed, Tracis husband.",948105,,True,TMobileHelp,"@tmobilehelp hi looking for barb pelotte. this is ed, tracis husband.",69,11
948885,345028,True,Sat Oct 21 19:17:18 +0000 2017,I got a new favorite McDonalds now 😌,948883,,True,McDonalds,i got a new favorite mcdonalds now 😌,36,8
948987,345056,True,Thu Oct 26 03:48:28 +0000 2017,When will @116584 and @115877 start up in El Paso?!?,948986,,True,Uber_Support,when will @116584 and @115877 start up in el paso?!?,52,10
949331,345144,True,Fri Nov 10 01:13:17 +0000 2017,@Delta Seems silly per the fact that I'm going to stay in Minneapolis either way.,"949333,949334",949330.0,True,Delta,@delta seems silly per the fact that i'm going to stay in minneapolis either way.,81,15
949611,345221,True,Sat Oct 21 19:56:05 +0000 2017,@115821 Your Seller Performance Team isn't responding to us and we cannot sell on Amazon right now. Please Help!!,949609,,True,AmazonHelp,@115821 your seller performance team isn't responding to us and we cannot sell on amazon right now. please help!!,113,19
949769,345260,True,Sat Oct 21 19:52:32 +0000 2017,Really great to see the new @125633 iOS app doing it's work in real-time - a great addition to it's data insights suite! https://t.co/lA8DNkBqiU,949768,,True,SpotifyCares,really great to see the new @125633 ios app doing it's work in real-time - a great addition to it's data insights suite! https://t.co/la8dnkbqiu,144,24
949885,345286,True,Sat Oct 21 19:05:08 +0000 2017,@British_Airways sitting in your Concorde room service is better in a Wetherspoons! Cost cutting gone too far,"949883,949886",,True,British_Airways,@british_airways sitting in your concorde room service is better in a wetherspoons! cost cutting gone too far,109,17
950019,345325,True,Sat Oct 14 00:45:02 +0000 2017,Man this Bank of America line is longer than the Pirates of the Caribbean line @ Disney wth 🙃,950018,,True,BofA_Help,man this bank of america line is longer than the pirates of the caribbean line @ disney wth 🙃,93,19
950153,345356,True,Sat Nov 25 23:04:08 +0000 2017,@AmericanAir I do applaud the female pilots &amp; flight attendants I’ve had today! 🙏,950154,950152.0,True,AmericanAir,@americanair i do applaud the female pilots &amp; flight attendants i’ve had today! 🙏,85,14
951456,345703,True,Fri Oct 20 01:03:26 +0000 2017,Got unlimited internet and this shit still suck @115714,"951455,951457",,True,sprintcare,got unlimited internet and this shit still suck @115714,55,9
9517,117723,True,Wed Nov 01 17:05:46 +0000 2017,@117722 @117721 @ChipotleTweets 😂😂😂,,9516.0,True,unknown,@117722 @117721 @chipotletweets 😂😂😂,35,4
951740,278639,True,Sat Nov 25 10:43:55 +0000 2017,@ArgosHelpers Thanks beth! Can I buy instore do can it only be purchased online?,951742,951739.0,True,ArgosHelpers,@argoshelpers thanks beth! can i buy instore do can it only be purchased online?,80,14
95175,136693,True,Fri Dec 01 00:26:17 +0000 2017,@136692 @UPSHelp At least your delivery hasn’t been delayed three times. Mine was set to be delivered on Tuesday and now I’m hearing Friday or Monday because they don’t sort on weekends. It’s pretty ridiculous. Their COO needs to be replaced.,95176,95173.0,True,unknown,@136692 @upshelp at least your delivery hasn’t been delayed three times. mine was set to be delivered on tuesday and now i’m hearing friday or monday because they don’t sort on weekends. it’s pretty ridiculous. their coo needs to be replaced.,242,41
952158,345894,True,Sat Oct 21 20:01:47 +0000 2017,@115955 so wasted 2 hours on the phone and it turns out your service center gave me the wrong HD box. Thanks for wasting my day.,952157,,True,Ask_Spectrum,@115955 so wasted 2 hours on the phone and it turns out your service center gave me the wrong hd box. thanks for wasting my day.,128,26
952271,345929,True,Wed Oct 11 07:25:24 +0000 2017,@SW_Help Any reason for 10 mins between services at Earlsfield just now? That length of gap means it is now impossible to get on any train. Thanks.,952270,952272.0,True,SW_Help,@sw_help any reason for 10 mins between services at earlsfield just now? that length of gap means it is now impossible to get on any train. thanks.,147,27
952440,345970,True,Fri Oct 13 22:03:06 +0000 2017,@Uber_Support This uber driver just called me and asked me where was i going i told him i drive for uber and he is not suppose to ask me,952439,,True,Uber_Support,@uber_support this uber driver just called me and asked me where was i going i told him i drive for uber and he is not suppose to ask me,136,29
952646,379945,True,Tue Oct 17 01:16:09 +0000 2017,@115873 How about fixing the rating system because the people give you one star review for not letting their friends in your car,1528115,952643.0,True,Uber_Support,@115873 how about fixing the rating system because the people give you one star review for not letting their friends in your car,128,23
952763,346056,True,Sat Oct 14 01:37:30 +0000 2017,@McDonalds Nah lil homie that’s the only thing I like from there besides the breakfast,,952762.0,True,unknown,@mcdonalds nah lil homie that’s the only thing i like from there besides the breakfast,86,15
952864,200060,True,Sat Oct 21 20:21:08 +0000 2017,@ArgosHelpers @4553 https://t.co/eTUFqGJDAI,952863,952865.0,True,ArgosHelpers,@argoshelpers @4553 https://t.co/etufqgjdai,43,3
953558,346253,True,Sat Oct 21 20:34:10 +0000 2017,"@GWRHelp Hi Jordan, looking to travel tomorrow at 9am: Did--Pad with a Z1-6 travelcard. Can I go via Oxford avoiding bus replacement?",953557,,True,GWRHelp,"@gwrhelp hi jordan, looking to travel tomorrow at 9am: did--pad with a z1-6 travelcard. can i go via oxford avoiding bus replacement?",133,22
953697,346286,True,Wed Nov 08 07:14:04 +0000 2017,@TMobileHelp lol...these bots suck...,953696,953698.0,True,TMobileHelp,@tmobilehelp lol...these bots suck...,37,4
953797,346307,True,Sat Oct 21 18:16:28 +0000 2017,I f' hate Wells Fargo.,953796,,True,Ask_WellsFargo,i f' hate wells fargo.,22,5
954200,346408,True,Sat Oct 21 19:24:51 +0000 2017,Sooooooo @AppleSupport why are my text messages not coming through 😒🤔,954199,,True,AppleSupport,sooooooo @applesupport why are my text messages not coming through 😒🤔,69,11
954394,346460,True,Sat Oct 21 21:33:17 +0000 2017,@AmericanAir Thanks for the reply. Frustrating flights today. Hoping the trip home is better.,954396,954393.0,True,AmericanAir,@americanair thanks for the reply. frustrating flights today. hoping the trip home is better.,93,14
954580,346504,True,Wed Oct 11 10:27:27 +0000 2017,@Uber_Support any way riders can talk to a live help person? been trying to resolve issue for a week but can’t get resolution.,954579,,True,Uber_Support,@uber_support any way riders can talk to a live help person? been trying to resolve issue for a week but can’t get resolution.,126,23
955040,346596,True,Thu Oct 19 21:24:14 +0000 2017,"@marksandspencer No these are the ""made without"" range of gluten free nuggets",955041,955039.0,True,marksandspencer,"@marksandspencer no these are the ""made without"" range of gluten free nuggets",77,12
955328,346463,True,Wed Oct 11 11:58:18 +0000 2017,@248116 @ChaseSupport Is it not possible to find out rate unless I give out my info and sign up for the loyalty program?,955327,955329.0,True,unknown,@248116 @chasesupport is it not possible to find out rate unless i give out my info and sign up for the loyalty program?,120,23
955719,346753,True,Sat Oct 14 01:00:11 +0000 2017,Just saw a police officer pull over and give a homeless man his McDonald's food that he just bought... 😭 so fricken beautiful,955717,,True,McDonalds,just saw a police officer pull over and give a homeless man his mcdonald's food that he just bought... 😭 so fricken beautiful,125,23
956310,324602,True,Sat Oct 21 21:46:38 +0000 2017,@AmazonHelp so i am paying my PRIME membership for my packages to be NOT DELIVERED on time??? Just canceled Prime.,956309,,True,AmazonHelp,@amazonhelp so i am paying my prime membership for my packages to be not delivered on time??? just canceled prime.,114,20
956353,346914,True,Wed Oct 11 04:46:01 +0000 2017,@115858 can u plz explain to me how a bug got UNDER the screen of my macbook???? Bc I accidentally smushed it and I don't know what to do https://t.co/dHyM6Cs4Er,956352,,True,AppleSupport,@115858 can u plz explain to me how a bug got under the screen of my macbook???? bc i accidentally smushed it and i don't know what to do https://t.co/dhym6cs4er,161,30
956428,346938,True,Fri Oct 20 12:54:53 +0000 2017,"@Morrisons Thanks Adam, I appreciate your help.",956429,956427.0,True,Morrisons,"@morrisons thanks adam, i appreciate your help.",47,7
956861,347027,True,Sat Oct 21 21:54:17 +0000 2017,@XboxSupport How many times are you guys going to change the dashboard?,,956860.0,True,unknown,@xboxsupport how many times are you guys going to change the dashboard?,71,12
95705,136831,True,Thu Nov 30 16:20:45 +0000 2017,"@115873 i urgently need help. I've been struggling for over an hour to book a ride but my account is saying that my phone number is being sued by another account. I just used it the other day and it worked fine
Please help..I'm so late",95704,,True,Uber_Support,@115873 i urgently need help. i've been struggling for over an hour to book a ride but my account is saying that my phone number is being sued by another account. i just used it the other day and it worked fine please help..i'm so late,235,46
